subject,version,assignmentId,trial,attribute,rating,least_preferred,most_preferred,type,rt,rt2,full_or_lex,signed_weights,original_or_followup,stamp,id
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,1,Year building was built,1,1950,2020,direction,4324,,,,,2022-06-27 17:12:13,52045
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,1,Year building was built,1,1950,1968,direction,3447,,,,,2022-06-27 17:12:16,52046
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,1,Year building was built,0,1968,1985,direction,2647,,,,,2022-06-27 17:12:19,52047
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,1,Year building was built,1,1985,2003,direction,1795,,,,,2022-06-27 17:12:21,52048
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,1,Year building was built,1,2003,2020,direction,1998,,,,,2022-06-27 17:12:23,52049
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,2,Amount of traffic,0,Very Little,A Lot,direction,1516,,,,,2022-06-27 17:12:27,52050
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,2,Amount of traffic,0,Very Little,A Little,direction,3102,,,,,2022-06-27 17:12:30,52051
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,2,Amount of traffic,0,A Little,A Moderate Amount,direction,1732,,,,,2022-06-27 17:12:32,52052
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,2,Amount of traffic,0,A Moderate Amount,A Lot,direction,1789,,,,,2022-06-27 17:12:33,52053
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,3,Quality of kitchen,1,Very Bad,Very Good,direction,2968,,,,,2022-06-27 17:12:38,52054
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,3,Quality of kitchen,1,Very Bad,Bad,direction,3134,,,,,2022-06-27 17:12:41,52055
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,3,Quality of kitchen,1,Bad,Moderate,direction,2024,,,,,2022-06-27 17:12:43,52056
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,3,Quality of kitchen,1,Moderate,Good,direction,2227,,,,,2022-06-27 17:12:45,52057
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,3,Quality of kitchen,1,Good,Very Good,direction,1385,,,,,2022-06-27 17:12:46,52058
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,4,Noise pollution,0,Very Low,Very High,direction,1836,,,,,2022-06-27 17:12:49,52059
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,4,Noise pollution,0,Very Low,Low,direction,977,,,,,2022-06-27 17:12:50,52060
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,4,Noise pollution,0,Low,Moderate,direction,1491,,,,,2022-06-27 17:12:52,52061
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,4,Noise pollution,0,Moderate,High,direction,1097,,,,,2022-06-27 17:12:53,52062
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,4,Noise pollution,0,High,Very High,direction,1549,,,,,2022-06-27 17:12:55,52063
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,5,Reputation of closest school,1,Very Bad,Very Good,direction,1709,,,,,2022-06-27 17:12:57,52064
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,5,Reputation of closest school,1,Very Bad,Bad,direction,1756,,,,,2022-06-27 17:12:59,52065
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,5,Reputation of closest school,1,Bad,Moderate,direction,1049,,,,,2022-06-27 17:13:00,52066
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,5,Reputation of closest school,1,Moderate,Good,direction,1340,,,,,2022-06-27 17:13:01,52067
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,5,Reputation of closest school,1,Good,Very Good,direction,1025,,,,,2022-06-27 17:13:02,52068
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,6,Closeness to parks,0,10 min away,30 min away,direction,1611,,,,,2022-06-27 17:13:06,52069
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,6,Closeness to parks,0,10 min away,15 min away,direction,1362,,,,,2022-06-27 17:13:06,52070
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,6,Closeness to parks,0,15 min away,20 min away,direction,2348,,,,,2022-06-27 17:13:09,52071
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,6,Closeness to parks,0,20 min away,25 min away,direction,929,,,,,2022-06-27 17:13:10,52072
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,6,Closeness to parks,0,25 min away,30 min away,direction,1106,,,,,2022-06-27 17:13:11,52073
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,7,Size of home,1,600 square feet,1800 square feet,direction,1025,,,,,2022-06-27 17:13:13,52074
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,7,Size of home,1,900 square feet,1200 square feet,direction,1017,,,,,2022-06-27 17:13:49,52075
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,7,Size of home,1,600 square feet,900 square feet,direction,1096,,,,,2022-06-27 17:13:49,52076
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,7,Size of home,1,1200 square feet,1500 square feet,direction,1177,,,,,2022-06-27 17:13:49,52077
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,8,Quality of heat/AC system,1,Moderate,Good,direction,824,,,,,2022-06-27 17:14:07,52081
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,8,Quality of heat/AC system,1,Very Bad,Very Good,direction,1355,,,,,2022-06-27 17:14:07,52082
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,8,Quality of heat/AC system,1,Good,Very Good,direction,792,,,,,2022-06-27 17:14:07,52083
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,7,Size of home,1,1500 square feet,1800 square feet,direction,1069,,,,,2022-06-27 17:14:07,52084
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,8,Quality of heat/AC system,1,Very Bad,Bad,direction,895,,,,,2022-06-27 17:14:07,52085
60fde71d08e32b4b5bbdfc38,ma_choice_v4_rand_real1,60fde71d08e32b4b5bbdfc38,8,Quality of heat/AC system,1,Bad,Moderate,direction,921,,,,,2022-06-27 17:14:07,52086
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,0,Quality of heat/AC system,1,,,ew_att_rating,10328,,,,,2022-06-27 17:26:39,52383
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,0,Size of yard,1,,,ew_att_rating,10328,,,,,2022-06-27 17:26:39,52384
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,0,Reputation of closest school,1,,,ew_att_rating,10328,,,,,2022-06-27 17:26:39,52385
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,0,Quality of heat/AC system,1,,,lex_att_rating,2669,,,,,2022-06-27 17:26:47,52392
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,3,Year building was built,0,,,wad_att_rating,3013,,,,,2022-06-27 17:26:53,52394
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,1,Noise pollution,0,,,wad_att_rating,1630,,,,,2022-06-27 17:26:55,52396
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,6,Quality of heat/AC system,93,,,wad_att_rating,6162,,,,,2022-06-27 17:27:01,52398
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,5,Quality of kitchen,0,,,wad_att_rating,7983,,,,,2022-06-27 17:27:09,52400
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,2,Reputation of closest school,69,,,wad_att_rating,5432,,,,,2022-06-27 17:27:15,52401
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,4,Size of yard,87,,,wad_att_rating,4058,,,,,2022-06-27 17:27:19,52403
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,0,Closeness to parks,0,,,wad_att_rating,1071,,,,,2022-06-27 17:27:20,52404
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,7,Amount of traffic,0,,,wad_att_rating,898,,,,,2022-06-27 17:27:21,52405
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,8,Size of home,0,,,wad_att_rating,848,,,,,2022-06-27 17:27:22,52407
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,0,Size of home,1,600 square feet,1800 square feet,direction,10697,,,,,2022-06-27 17:32:10,52491
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,0,Size of home,1,600 square feet,900 square feet,direction,6272,,,,,2022-06-27 17:32:16,52494
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,0,Size of home,1,900 square feet,1200 square feet,direction,5096,,,,,2022-06-27 17:32:21,52496
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,0,Size of home,1,1200 square feet,1500 square feet,direction,3634,,,,,2022-06-27 17:32:25,52498
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,0,Size of home,1,1500 square feet,1800 square feet,direction,4283,,,,,2022-06-27 17:32:29,52500
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,1,Noise pollution,0,Very Low,Very High,direction,5029,,,,,2022-06-27 17:32:36,52504
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,1,Noise pollution,0,Very Low,Low,direction,5077,,,,,2022-06-27 17:32:41,52508
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,1,Noise pollution,0,Low,Moderate,direction,3603,,,,,2022-06-27 17:32:44,52510
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,1,Noise pollution,0,Moderate,High,direction,4649,,,,,2022-06-27 17:32:49,52514
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,1,Noise pollution,0,High,Very High,direction,4401,,,,,2022-06-27 17:32:53,52518
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,2,Reputation of closest school,1,Very Bad,Very Good,direction,3564,,,,,2022-06-27 17:32:58,52523
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,2,Reputation of closest school,1,Very Bad,Bad,direction,4408,,,,,2022-06-27 17:33:03,52526
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,0,Size of yard,1,,,ew_att_rating,19777,,,,,2022-06-27 17:33:04,52528
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,0,Size of home,1,,,ew_att_rating,19777,,,,,2022-06-27 17:33:04,52529
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,0,Quality of kitchen,1,,,ew_att_rating,19777,,,,,2022-06-27 17:33:04,52530
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,0,Noise pollution,1,,,ew_att_rating,19777,,,,,2022-06-27 17:33:04,52532
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,2,Reputation of closest school,1,Bad,Moderate,direction,7362,,,,,2022-06-27 17:33:10,52535
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,2,Reputation of closest school,1,Moderate,Good,direction,4752,,,,,2022-06-27 17:33:15,52538
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,0,Size of yard,1,,,lex_att_rating,4469,,,,,2022-06-27 17:33:18,52539
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,2,Reputation of closest school,1,Good,Very Good,direction,3824,,,,,2022-06-27 17:33:19,52541
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,3,Amount of traffic,0,Very Little,A Lot,direction,4042,,,,,2022-06-27 17:33:24,52543
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,3,Amount of traffic,0,Very Little,A Little,direction,4799,,,,,2022-06-27 17:33:29,52546
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,6,Quality of heat/AC system,11,,,wad_att_rating,8987,,,,,2022-06-27 17:33:32,52550
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,3,Amount of traffic,0,A Little,A Moderate Amount,direction,3917,,,,,2022-06-27 17:33:33,52551
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,3,Amount of traffic,0,A Moderate Amount,A Lot,direction,3754,,,,,2022-06-27 17:33:36,52553
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,0,Closeness to parks,0,,,wad_att_rating,4063,,,,,2022-06-27 17:33:36,52554
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,4,Year building was built,1,1950,2020,direction,2651,,,,,2022-06-27 17:33:40,52557
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,1,Noise pollution,83,,,wad_att_rating,4566,,,,,2022-06-27 17:33:41,52558
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,4,Year building was built,1,1950,1968,direction,3377,,,,,2022-06-27 17:33:44,52560
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,5,Quality of kitchen,83,,,wad_att_rating,4920,,,,,2022-06-27 17:33:46,52563
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,4,Year building was built,1,1968,1985,direction,2383,,,,,2022-06-27 17:33:46,52564
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,4,Year building was built,1,1985,2003,direction,3450,,,,,2022-06-27 17:33:50,52568
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,3,Year building was built,0,,,wad_att_rating,4679,,,,,2022-06-27 17:33:51,52569
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,4,Year building was built,1,2003,2020,direction,2280,,,,,2022-06-27 17:33:52,52571
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,5,Quality of heat/AC system,1,Very Bad,Very Good,direction,2090,,,,,2022-06-27 17:33:55,52574
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,8,Size of home,24,,,wad_att_rating,5345,,,,,2022-06-27 17:33:56,52575
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,5,Quality of heat/AC system,1,Very Bad,Bad,direction,3237,,,,,2022-06-27 17:33:58,52578
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,7,Amount of traffic,13,,,wad_att_rating,4468,,,,,2022-06-27 17:34:00,52580
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,5,Quality of heat/AC system,1,Bad,Moderate,direction,2443,,,,,2022-06-27 17:34:01,52581
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,2,Reputation of closest school,0,,,wad_att_rating,2517,,,,,2022-06-27 17:34:03,52583
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,5,Quality of heat/AC system,1,Moderate,Good,direction,2400,,,,,2022-06-27 17:34:03,52584
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,4,Size of yard,83,,,wad_att_rating,3841,,,,,2022-06-27 17:34:07,52586
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,5,Quality of heat/AC system,1,Good,Very Good,direction,5189,,,,,2022-06-27 17:34:08,52589
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,6,Closeness to parks,1,10 min away,30 min away,direction,7549,,,,,2022-06-27 17:34:17,52593
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,6,Closeness to parks,1,10 min away,15 min away,direction,1944,,,,,2022-06-27 17:34:19,52595
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,6,Closeness to parks,1,15 min away,20 min away,direction,1630,,,,,2022-06-27 17:34:20,52596
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,6,Closeness to parks,1,20 min away,25 min away,direction,2291,,,,,2022-06-27 17:34:23,52598
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,6,Closeness to parks,1,25 min away,30 min away,direction,1987,,,,,2022-06-27 17:34:25,52600
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,7,Size of yard,1,0 square feet,600 square feet,direction,1785,,,,,2022-06-27 17:34:28,52601
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,7,Size of yard,1,0 square feet,150 square feet,direction,3106,,,,,2022-06-27 17:34:31,52603
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,7,Size of yard,1,150 square feet,300 square feet,direction,2754,,,,,2022-06-27 17:34:33,52604
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,7,Size of yard,1,300 square feet,450 square feet,direction,2250,,,,,2022-06-27 17:34:36,52605
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,7,Size of yard,1,450 square feet,600 square feet,direction,2718,,,,,2022-06-27 17:34:38,52606
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,8,Quality of kitchen,1,Very Bad,Very Good,direction,2356,,,,,2022-06-27 17:34:42,52607
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,8,Quality of kitchen,1,Very Bad,Bad,direction,1955,,,,,2022-06-27 17:34:44,52608
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,8,Quality of kitchen,1,Bad,Moderate,direction,1711,,,,,2022-06-27 17:34:46,52609
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,8,Quality of kitchen,1,Moderate,Good,direction,1864,,,,,2022-06-27 17:34:48,52610
60814160d0e44b2394108d4c,ma_choice_v4_rand_real1,60814160d0e44b2394108d4c,8,Quality of kitchen,1,Good,Very Good,direction,2118,,,,,2022-06-27 17:34:50,52611
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,0,Amount of traffic,0,Very Little,A Lot,direction,17801,,,,,2022-06-27 17:35:05,52613
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,0,Amount of traffic,0,Very Little,A Little,direction,13534,,,,,2022-06-27 17:35:18,52618
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,0,Amount of traffic,0,A Little,A Moderate Amount,direction,7419,,,,,2022-06-27 17:35:26,52621
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,0,Amount of traffic,0,A Moderate Amount,A Lot,direction,5219,,,,,2022-06-27 17:35:31,52624
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,1,Size of yard,1,0 square feet,600 square feet,direction,3391,,,,,2022-06-27 17:35:36,52626
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,1,Size of yard,1,0 square feet,150 square feet,direction,2829,,,,,2022-06-27 17:35:39,52629
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,1,Size of yard,1,150 square feet,300 square feet,direction,3067,,,,,2022-06-27 17:35:42,52631
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,1,Size of yard,1,300 square feet,450 square feet,direction,3033,,,,,2022-06-27 17:35:45,52633
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,1,Size of yard,1,450 square feet,600 square feet,direction,2724,,,,,2022-06-27 17:35:48,52635
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,2,Year building was built,0,1950,2020,direction,3971,,,,,2022-06-27 17:35:53,52639
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,2,Year building was built,1,1950,1968,direction,3889,,,,,2022-06-27 17:35:57,52641
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,2,Year building was built,1,1968,1985,direction,3466,,,,,2022-06-27 17:36:01,52642
59014ee029f42300013cc5b7,ma_choice_v4_rand_real1,59014ee029f42300013cc5b7,2,Year building was built,0,1985,2003,direction,3667,,,,,2022-06-27 17:36:05,52643
