subject,version,assignmentId,attribute,scale,min_diff,lb,ub,postfix,stamp,id
5a198755f2e3460001edc5c9,ma_choice_v4_real1,5a198755f2e3460001edc5c9,Size of yard,,150,0,600, square feet,6/16/22 18:39,20242
5a198755f2e3460001edc5c9,ma_choice_v4_real1,5a198755f2e3460001edc5c9,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 18:39,20243
5a198755f2e3460001edc5c9,ma_choice_v4_real1,5a198755f2e3460001edc5c9,Year building was built,,20,1950,2020,,6/16/22 18:39,20244
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,,,,6/16/22 18:52,20245
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Size of home,,200,600,1800, square feet,6/16/22 18:52,20246
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,,,,6/16/22 18:52,20247
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,,,,6/16/22 18:52,20248
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 18:52,20249
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 18:52,20250
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 18:52,20251
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Year building was built,,20,1950,2020,,6/16/22 18:52,20252
5bad4be8b712f30001b87947,ma_choice_v4_real1,5bad4be8b712f30001b87947,Size of yard,,150,0,600, square feet,6/16/22 18:52,20253
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,,,,6/16/22 19:00,20254
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,,,,6/16/22 19:00,20255
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:00,20256
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Size of yard,,150,0,600, square feet,6/16/22 19:00,20257
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Year building was built,,20,1950,2020,,6/16/22 19:00,20258
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Size of home,,200,600,1800, square feet,6/16/22 19:00,20259
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:00,20260
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,,,,6/16/22 19:00,20261
6119bdc932d9ebe82ea581e1,ma_choice_v4_real1,6119bdc932d9ebe82ea581e1,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:00,20262
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Year building was built,,20,1950,2020,,6/16/22 19:05,20263
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Size of yard,,150,0,600, square feet,6/16/22 19:05,20264
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:05,20265
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:05,20266
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,,,,6/16/22 19:05,20267
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Size of home,,200,600,1800, square feet,6/16/22 19:05,20268
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:05,20269
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,,,,6/16/22 19:05,20270
60ff1675f00a765cb05017e8,ma_choice_v4_real1,60ff1675f00a765cb05017e8,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,,,,6/16/22 19:05,20271
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Size of yard,,150,0,600, square feet,6/16/22 19:05,20272
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,,,,6/16/22 19:05,20273
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,,,,6/16/22 19:05,20274
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:05,20275
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:05,20276
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Year building was built,,20,1950,2020,,6/16/22 19:05,20277
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:05,20278
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Size of home,,200,600,1800, square feet,6/16/22 19:05,20279
5e28c4b59f0de509e0322c85,ma_choice_v4_real1,5e28c4b59f0de509e0322c85,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,,,,6/16/22 19:05,20280
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,,,,6/16/22 19:06,20281
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Size of home,,200,600,1800, square feet,6/16/22 19:06,20282
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Year building was built,,20,1950,2020,,6/16/22 19:06,20283
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Size of yard,,150,0,600, square feet,6/16/22 19:06,20284
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,,,,6/16/22 19:06,20285
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,,,,6/16/22 19:06,20286
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:06,20287
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:06,20288
59c86f966a287600011c393e,ma_choice_v4_real1,59c86f966a287600011c393e,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:06,20289
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:16,20290
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:16,20291
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,,,,6/16/22 19:16,20292
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,,,,6/16/22 19:16,20293
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,,,,6/16/22 19:16,20294
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Size of home,,200,600,1800, square feet,6/16/22 19:16,20295
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:16,20296
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Size of yard,,150,0,600, square feet,6/16/22 19:16,20297
615366914bfb3d9509710cba,ma_choice_v4_real1,615366914bfb3d9509710cba,Year building was built,,20,1950,2020,,6/16/22 19:16,20298
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,,,,6/16/22 19:27,20299
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:27,20300
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,,,,6/16/22 19:27,20301
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Size of home,,200,600,1800, square feet,6/16/22 19:27,20302
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Size of yard,,150,0,600, square feet,6/16/22 19:27,20303
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:27,20304
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,,,,6/16/22 19:27,20305
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Year building was built,,20,1950,2020,,6/16/22 19:27,20306
5da4152a3ab39a0011295a3e,ma_choice_v4_real1,5da4152a3ab39a0011295a3e,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:27,20307
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,,,,6/16/22 19:30,20308
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Year building was built,,20,1950,2020,,6/16/22 19:30,20309
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,,,,6/16/22 19:30,20310
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,,,,6/16/22 19:30,20311
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Size of home,,200,600,1800, square feet,6/16/22 19:30,20312
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Size of yard,,150,0,600, square feet,6/16/22 19:30,20313
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:30,20314
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:30,20315
5c7d59f5d454af00160e34d2,ma_choice_v4_real1,5c7d59f5d454af00160e34d2,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:30,20316
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Year building was built,,20,1950,2020,,6/16/22 19:31,20317
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,,,,6/16/22 19:31,20318
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:31,20319
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,,,,6/16/22 19:31,20320
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:31,20321
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Size of yard,,150,0,600, square feet,6/16/22 19:31,20322
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:31,20323
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,,,,6/16/22 19:31,20324
59c0782e5364260001dc4740,ma_choice_v4_real1,59c0782e5364260001dc4740,Size of home,,200,600,1800, square feet,6/16/22 19:31,20325
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,,,,6/16/22 19:38,20326
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:38,20327
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:38,20328
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Year building was built,,20,1950,2020,,6/16/22 19:38,20329
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:38,20330
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Size of home,,200,600,1800, square feet,6/16/22 19:38,20331
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,,,,6/16/22 19:38,20332
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,,,,6/16/22 19:38,20333
598ba20f716a2c000187ce01,ma_choice_v4_real1,598ba20f716a2c000187ce01,Size of yard,,150,0,600, square feet,6/16/22 19:38,20334
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,,,,6/16/22 19:39,20335
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Size of home,,200,600,1800, square feet,6/16/22 19:39,20336
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,,,,6/16/22 19:39,20337
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,,,,6/16/22 19:39,20338
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:39,20339
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:39,20340
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:39,20341
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Size of yard,,150,0,600, square feet,6/16/22 19:39,20342
5a9a1a7f873cda0001dcabfa,ma_choice_v4_real1,5a9a1a7f873cda0001dcabfa,Year building was built,,20,1950,2020,,6/16/22 19:39,20343
5af9fab60a7ecb00011820b8,ma_choice_v4_real1,5af9fab60a7ecb00011820b8,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,,,,6/16/22 19:44,20344
5af9fab60a7ecb00011820b8,ma_choice_v4_real1,5af9fab60a7ecb00011820b8,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,,,,6/16/22 19:44,20345
5af9fab60a7ecb00011820b8,ma_choice_v4_real1,5af9fab60a7ecb00011820b8,Size of home,,200,600,1800, square feet,6/16/22 19:44,20346
5af9fab60a7ecb00011820b8,ma_choice_v4_real1,5af9fab60a7ecb00011820b8,Quality of kitchen,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:44,20347
5af9fab60a7ecb00011820b8,ma_choice_v4_real1,5af9fab60a7ecb00011820b8,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:44,20348
5af9fab60a7ecb00011820b8,ma_choice_v4_real1,5af9fab60a7ecb00011820b8,Quality of heat/AC system,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:44,20349
5af9fab60a7ecb00011820b8,ma_choice_v4_real1,5af9fab60a7ecb00011820b8,Year building was built,,20,1950,2020,,6/16/22 19:44,20350
5af9fab60a7ecb00011820b8,ma_choice_v4_real1,5af9fab60a7ecb00011820b8,Amount of traffic,"Very Little,A Little,A Moderate Amount,A Lot",2,,,,6/16/22 19:44,20351
5af9fab60a7ecb00011820b8,ma_choice_v4_real1,5af9fab60a7ecb00011820b8,Size of yard,,150,0,600, square feet,6/16/22 19:44,20352
6075ff702ca9dd94767cca11,ma_choice_v4_real1,6075ff702ca9dd94767cca11,Size of yard,,150,0,600, square feet,6/16/22 19:50,20353
6075ff702ca9dd94767cca11,ma_choice_v4_real1,6075ff702ca9dd94767cca11,Closeness to parks,"10 min away,15 min away,20 min away,25 min away,30 min away",2,,,,6/16/22 19:50,20354
6075ff702ca9dd94767cca11,ma_choice_v4_real1,6075ff702ca9dd94767cca11,Noise pollution,"Very Low,Low,Moderate,High,Very High",2,,,,6/16/22 19:50,20355
6075ff702ca9dd94767cca11,ma_choice_v4_real1,6075ff702ca9dd94767cca11,Reputation of closest school,"Very Bad,Bad,Moderate,Good,Very Good",2,,,,6/16/22 19:50,20356
